table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_total,field_computer_sciences_and_mathematics,field_engineering,field_environmental_sciences,field_life_sciences,field_physical_sciences,field_psychology,field_social_sciences,field_other_sciences_nec
6412,r017,All agencies surveyed -> Departments -> Department of Energy,All agencies surveyed,Departments,Department of Energy,,,3,624495.2,19681.3,531154.4,16127.8,13977.2,43488.4,0.0,66.0,0.0
6412,r018,All agencies surveyed -> Departments -> Department of Energy -> Advanced Research Projects Agency&#8212;Energy,All agencies surveyed,Departments,Department of Energy,Advanced Research Projects Agency&#8212;Energy,,4,90770.6,15761.4,44852.1,0.0,13977.2,16113.9,0.0,66.0,0.0
6412,r019,All agencies surveyed -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies surveyed,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,7746.2,0.0,7746.2,0.0,0.0,0.0,0.0,0.0,0.0
6412,r020,All agencies surveyed -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies surveyed,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,310154.7,0.0,310154.7,0.0,0.0,0.0,0.0,0.0,0.0
6412,r021,All agencies surveyed -> Departments -> Department of Energy -> Environmental Management,All agencies surveyed,Departments,Department of Energy,Environmental Management,,4,318.5,0.0,0.0,318.5,0.0,0.0,0.0,0.0,0.0
6412,r022,All agencies surveyed -> Departments -> Department of Energy -> Fossil Energy,All agencies surveyed,Departments,Department of Energy,Fossil Energy,,4,166893.5,0.0,124609.5,15809.4,0.0,26474.5,0.0,0.0,0.0
6412,r023,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,,4,1175.0,0.0,275.0,0.0,0.0,900.0,0.0,0.0,0.0
6412,r024,All agencies surveyed -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies surveyed,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,1175.0,0.0,275.0,0.0,0.0,900.0,0.0,0.0,0.0
6412,r025,All agencies surveyed -> Departments -> Department of Energy -> Nuclear Energy,All agencies surveyed,Departments,Department of Energy,Nuclear Energy,,4,43516.8,0.0,43516.8,0.0,0.0,0.0,0.0,0.0,0.0
6412,r026,"All agencies surveyed -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies surveyed,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,3920.0,3920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6412,r027,All agencies surveyed -> Departments -> Department of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,,,3,11761847.3,110505.3,544196.6,125729.7,9846423.5,29051.0,921483.6,102444.1,82013.4
6412,r028,All agencies surveyed -> Departments -> Department of Health and Human Services -> Administration for Community Living,All agencies surveyed,Departments,Department of Health and Human Services,Administration for Community Living,,4,53372.5,0.0,0.0,0.0,0.0,0.0,0.0,53372.5,0.0
6412,r029,All agencies surveyed -> Departments -> Department of Health and Human Services -> Agency for Healthcare Research and Quality,All agencies surveyed,Departments,Department of Health and Human Services,Agency for Healthcare Research and Quality,,4,100708.7,1827.9,433.0,0.0,77447.9,0.0,0.0,10152.3,10847.7
6412,r030,All agencies surveyed -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies surveyed,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,2102.3,0.0,0.0,2102.3,0.0,0.0,0.0,0.0,0.0
6412,r031,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,139211.7,0.0,0.0,22900.1,116041.6,0.0,0.0,270.0,0.0
6412,r032,All agencies surveyed -> Departments -> Department of Health and Human Services -> Centers for Medicare and Medicaid Services,All agencies surveyed,Departments,Department of Health and Human Services,Centers for Medicare and Medicaid Services,,4,14414.5,0.0,0.0,0.0,14414.5,0.0,0.0,0.0,0.0
6412,r033,All agencies surveyed -> Departments -> Department of Health and Human Services -> Food and Drug Administration,All agencies surveyed,Departments,Department of Health and Human Services,Food and Drug Administration,,4,75216.2,0.0,0.0,0.0,75216.2,0.0,0.0,0.0,0.0
6412,r034,All agencies surveyed -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies surveyed,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,29003.1,0.0,0.0,0.0,13066.0,0.0,0.0,1188.7,14748.4
6412,r035,All agencies surveyed -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies surveyed,Departments,Department of Health and Human Services,National Institutes of Health,,4,11345307.4,108677.4,543763.6,100727.4,9550237.3,29051.0,921483.6,34949.8,56417.3
6412,r036,All agencies surveyed -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies surveyed,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,2510.8,0.0,0.0,0.0,0.0,0.0,0.0,2510.8,0.0
6412,r037,All agencies surveyed -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies surveyed,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,2510.8,0.0,0.0,0.0,0.0,0.0,0.0,2510.8,0.0
6412,r038,All agencies surveyed -> Departments -> Department of Homeland Security,All agencies surveyed,Departments,Department of Homeland Security,,,3,1283.6,0.0,0.0,0.0,0.0,1283.6,0.0,0.0,0.0
6412,r039,All agencies surveyed -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies surveyed,Departments,Department of Homeland Security,Science and Technology Directorate,,4,1283.6,0.0,0.0,0.0,0.0,1283.6,0.0,0.0,0.0
6412,r040,All agencies surveyed -> Other agencies,All agencies surveyed,Other agencies,,,,2,,,,,,,,,
6412,r041,All agencies surveyed -> Other agencies -> National Aeronautics and Space Administration,All agencies surveyed,Other agencies,National Aeronautics and Space Administration,,,3,160682.6,0.0,79973.9,38671.9,19999.6,8221.4,0.0,0.0,13815.8
6412,r042,All agencies surveyed -> Other agencies -> National Science Foundation,All agencies surveyed,Other agencies,National Science Foundation,,,3,615276.3,168972.0,144716.9,10162.1,5947.0,15035.0,42.0,2437.5,267963.7
