table_id,row_id,time_period,value
9988,r001,World,175738
9988,r002,World,185334
9988,r003,World,191990
9988,r004,World,203761
9988,r005,World,213635
9988,r006,World,223583
9988,r007,World,232659
9988,r008,World,239235
9988,r009,World,252998
9988,r010,World,268458
9988,r011,World,274422
9988,r012,World,285040
9988,r013,World,291496
9988,r014,World,292844
9988,r015,World,295669
9988,r016,World,306628
9988,r017,World,329382
9988,r018,World,368235
9988,r019,World,420855
9988,r020,World,436530
9988,r021,World -> North America,72455
9988,r022,World -> North America,76411
9988,r023,World -> North America,77022
9988,r024,World -> North America,79425
9988,r025,World -> North America,81778
9988,r026,World -> North America,82563
9988,r027,World -> North America,84596
9988,r028,World -> North America,85132
9988,r029,World -> North America,88862
9988,r030,World -> North America,94104
9988,r031,World -> North America,94362
9988,r032,World -> North America,96413
9988,r033,World -> North America,96605
9988,r034,World -> North America,95013
9988,r035,World -> North America,95529
9988,r036,World -> North America,96086
9988,r037,World -> North America,97832
9988,r038,World -> North America,104047
9988,r039,World -> North America,113153
9988,r040,World -> North America,106482
9988,r041,World -> North America -> Canada,8266
9988,r042,World -> North America -> Canada,8484
9988,r043,World -> North America -> Canada,9101
9988,r044,World -> North America -> Canada,9698
9988,r045,World -> North America -> Canada,10153
9988,r046,World -> North America -> Canada,10181
9988,r047,World -> North America -> Canada,10595
9988,r048,World -> North America -> Canada,10805
9988,r049,World -> North America -> Canada,11223
9988,r050,World -> North America -> Canada,12169
9988,r051,World -> North America -> Canada,12244
9988,r052,World -> North America -> Canada,12514
9988,r053,World -> North America -> Canada,12653
9988,r054,World -> North America -> Canada,12528
9988,r055,World -> North America -> Canada,12582
9988,r056,World -> North America -> Canada,12710
9988,r057,World -> North America -> Canada,13334
9988,r058,World -> North America -> Canada,14098
9988,r059,World -> North America -> Canada,15449
9988,r060,World -> North America -> Canada,14929
9988,r061,World -> North America -> Greenland,9
9988,r062,World -> North America -> Greenland,18
9988,r063,World -> North America -> Greenland,10
9988,r064,World -> North America -> Greenland,19
9988,r065,World -> North America -> Greenland,12
9988,r066,World -> North America -> Greenland,19
9988,r067,World -> North America -> Greenland,10
9988,r068,World -> North America -> Greenland,17
9988,r069,World -> North America -> Greenland,13
9988,r070,World -> North America -> Greenland,28
9988,r071,World -> North America -> Greenland,31
9988,r072,World -> North America -> Greenland,20
9988,r073,World -> North America -> Greenland,25
9988,r074,World -> North America -> Greenland,19
9988,r075,World -> North America -> Greenland,37
9988,r076,World -> North America -> Greenland,28
9988,r077,World -> North America -> Greenland,25
9988,r078,World -> North America -> Greenland,29
9988,r079,World -> North America -> Greenland,30
9988,r080,World -> North America -> Greenland,32
9988,r081,World -> North America -> Mexico,1509
9988,r082,World -> North America -> Mexico,1637
9988,r083,World -> North America -> Mexico,1775
9988,r084,World -> North America -> Mexico,1985
9988,r085,World -> North America -> Mexico,2096
9988,r086,World -> North America -> Mexico,2425
9988,r087,World -> North America -> Mexico,2433
9988,r088,World -> North America -> Mexico,2554
9988,r089,World -> North America -> Mexico,2768
9988,r090,World -> North America -> Mexico,3123
9988,r091,World -> North America -> Mexico,3223
9988,r092,World -> North America -> Mexico,3611
9988,r093,World -> North America -> Mexico,3839
9988,r094,World -> North America -> Mexico,4001
9988,r095,World -> North America -> Mexico,4274
9988,r096,World -> North America -> Mexico,4555
9988,r097,World -> North America -> Mexico,4986
9988,r098,World -> North America -> Mexico,5431
9988,r099,World -> North America -> Mexico,6046
9988,r100,World -> North America -> Mexico,5996
9988,r101,World -> North America -> United States,65259
9988,r102,World -> North America -> United States,69060
9988,r103,World -> North America -> United States,69067
9988,r104,World -> North America -> United States,70903
9988,r105,World -> North America -> United States,72887
9988,r106,World -> North America -> United States,73331
9988,r107,World -> North America -> United States,75056
9988,r108,World -> North America -> United States,75419
9988,r109,World -> North America -> United States,78797
9988,r110,World -> North America -> United States,82944
9988,r111,World -> North America -> United States,83131
9988,r112,World -> North America -> United States,84731
9988,r113,World -> North America -> United States,84684
9988,r114,World -> North America -> United States,83201
9988,r115,World -> North America -> United States,83574
9988,r116,World -> North America -> United States,83735
9988,r117,World -> North America -> United States,84755
9988,r118,World -> North America -> United States,90109
9988,r119,World -> North America -> United States,97726
9988,r120,World -> North America -> United States,91518
9988,r121,World -> North America -> United States -> Puerto Rico,149
9988,r122,World -> North America -> United States -> Puerto Rico,182
9988,r123,World -> North America -> United States -> Puerto Rico,181
9988,r124,World -> North America -> United States -> Puerto Rico,215
9988,r125,World -> North America -> United States -> Puerto Rico,244
9988,r126,World -> North America -> United States -> Puerto Rico,233
9988,r127,World -> North America -> United States -> Puerto Rico,234
9988,r128,World -> North America -> United States -> Puerto Rico,251
9988,r129,World -> North America -> United States -> Puerto Rico,265
9988,r130,World -> North America -> United States -> Puerto Rico,298
9988,r131,World -> North America -> United States -> Puerto Rico,254
9988,r132,World -> North America -> United States -> Puerto Rico,280
9988,r133,World -> North America -> United States -> Puerto Rico,309
9988,r134,World -> North America -> United States -> Puerto Rico,318
9988,r135,World -> North America -> United States -> Puerto Rico,292
9988,r136,World -> North America -> United States -> Puerto Rico,279
9988,r137,World -> North America -> United States -> Puerto Rico,276
9988,r138,World -> North America -> United States -> Puerto Rico,324
9988,r139,World -> North America -> United States -> Puerto Rico,330
9988,r140,World -> North America -> United States -> Puerto Rico,338
9988,r141,World -> Central America and Caribbean,644
9988,r142,World -> Central America and Caribbean,660
9988,r143,World -> Central America and Caribbean,759
9988,r144,World -> Central America and Caribbean,808
9988,r145,World -> Central America and Caribbean,884
9988,r146,World -> Central America and Caribbean,838
9988,r147,World -> Central America and Caribbean,944
9988,r148,World -> Central America and Caribbean,931
9988,r149,World -> Central America and Caribbean,1014
9988,r150,World -> Central America and Caribbean,1074
9988,r151,World -> Central America and Caribbean,1075
9988,r152,World -> Central America and Caribbean,1232
9988,r153,World -> Central America and Caribbean,1146
9988,r154,World -> Central America and Caribbean,1170
9988,r155,World -> Central America and Caribbean,1287
9988,r156,World -> Central America and Caribbean,1233
9988,r157,World -> Central America and Caribbean,1438
9988,r158,World -> Central America and Caribbean,1704
9988,r159,World -> Central America and Caribbean,1914
9988,r160,World -> Central America and Caribbean,1751
9988,r161,World -> Central America and Caribbean -> Antigua and Barbuda,0
9988,r162,World -> Central America and Caribbean -> Antigua and Barbuda,0
9988,r163,World -> Central America and Caribbean -> Antigua and Barbuda,2
9988,r164,World -> Central America and Caribbean -> Antigua and Barbuda,1
9988,r165,World -> Central America and Caribbean -> Antigua and Barbuda,1
9988,r166,World -> Central America and Caribbean -> Antigua and Barbuda,3
9988,r167,World -> Central America and Caribbean -> Antigua and Barbuda,0
9988,r168,World -> Central America and Caribbean -> Antigua and Barbuda,1
9988,r169,World -> Central America and Caribbean -> Antigua and Barbuda,2
9988,r170,World -> Central America and Caribbean -> Antigua and Barbuda,4
9988,r171,World -> Central America and Caribbean -> Antigua and Barbuda,1
9988,r172,World -> Central America and Caribbean -> Antigua and Barbuda,2
9988,r173,World -> Central America and Caribbean -> Antigua and Barbuda,2
9988,r174,World -> Central America and Caribbean -> Antigua and Barbuda,2
9988,r175,World -> Central America and Caribbean -> Antigua and Barbuda,1
9988,r176,World -> Central America and Caribbean -> Antigua and Barbuda,5
9988,r177,World -> Central America and Caribbean -> Antigua and Barbuda,4
9988,r178,World -> Central America and Caribbean -> Antigua and Barbuda,3
9988,r179,World -> Central America and Caribbean -> Antigua and Barbuda,10
9988,r180,World -> Central America and Caribbean -> Antigua and Barbuda,4
9988,r181,"World -> Central America and Caribbean -> Bahamas, The",0
9988,r182,"World -> Central America and Caribbean -> Bahamas, The",2
9988,r183,"World -> Central America and Caribbean -> Bahamas, The",2
9988,r184,"World -> Central America and Caribbean -> Bahamas, The",0
9988,r185,"World -> Central America and Caribbean -> Bahamas, The",2
9988,r186,"World -> Central America and Caribbean -> Bahamas, The",5
9988,r187,"World -> Central America and Caribbean -> Bahamas, The",3
9988,r188,"World -> Central America and Caribbean -> Bahamas, The",1
9988,r189,"World -> Central America and Caribbean -> Bahamas, The",4
9988,r190,"World -> Central America and Caribbean -> Bahamas, The",7
9988,r191,"World -> Central America and Caribbean -> Bahamas, The",10
9988,r192,"World -> Central America and Caribbean -> Bahamas, The",13
9988,r193,"World -> Central America and Caribbean -> Bahamas, The",7
9988,r194,"World -> Central America and Caribbean -> Bahamas, The",7
9988,r195,"World -> Central America and Caribbean -> Bahamas, The",19
9988,r196,"World -> Central America and Caribbean -> Bahamas, The",17
9988,r197,"World -> Central America and Caribbean -> Bahamas, The",20
9988,r198,"World -> Central America and Caribbean -> Bahamas, The",6
9988,r199,"World -> Central America and Caribbean -> Bahamas, The",29
9988,r200,"World -> Central America and Caribbean -> Bahamas, The",15
9988,r201,World -> Central America and Caribbean -> Barbados,11
9988,r202,World -> Central America and Caribbean -> Barbados,7
9988,r203,World -> Central America and Caribbean -> Barbados,9
9988,r204,World -> Central America and Caribbean -> Barbados,10
9988,r205,World -> Central America and Caribbean -> Barbados,9
9988,r206,World -> Central America and Caribbean -> Barbados,17
9988,r207,World -> Central America and Caribbean -> Barbados,9
9988,r208,World -> Central America and Caribbean -> Barbados,7
9988,r209,World -> Central America and Caribbean -> Barbados,11
9988,r210,World -> Central America and Caribbean -> Barbados,6
9988,r211,World -> Central America and Caribbean -> Barbados,10
9988,r212,World -> Central America and Caribbean -> Barbados,12
9988,r213,World -> Central America and Caribbean -> Barbados,14
9988,r214,World -> Central America and Caribbean -> Barbados,17
9988,r215,World -> Central America and Caribbean -> Barbados,11
9988,r216,World -> Central America and Caribbean -> Barbados,11
9988,r217,World -> Central America and Caribbean -> Barbados,21
9988,r218,World -> Central America and Caribbean -> Barbados,24
9988,r219,World -> Central America and Caribbean -> Barbados,26
9988,r220,World -> Central America and Caribbean -> Barbados,35
9988,r221,World -> Central America and Caribbean -> Belize,1
9988,r222,World -> Central America and Caribbean -> Belize,5
9988,r223,World -> Central America and Caribbean -> Belize,4
9988,r224,World -> Central America and Caribbean -> Belize,11
9988,r225,World -> Central America and Caribbean -> Belize,6
9988,r226,World -> Central America and Caribbean -> Belize,2
9988,r227,World -> Central America and Caribbean -> Belize,10
9988,r228,World -> Central America and Caribbean -> Belize,9
9988,r229,World -> Central America and Caribbean -> Belize,6
9988,r230,World -> Central America and Caribbean -> Belize,8
