table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_agencies,field_doc,field_dod,field_doe,field_doi,field_dot,field_hhs,field_nasa,field_nsf,field_usda
4337,r001,All HAIE institutions,All HAIE institutions,,1,-,109301.7,2863.1,9973.1,2700.0,3526.3,2800.2,13826.4,14608.7,56127.9,2876.2
4337,r002,"All HAIE institutions -> U. Alaska, Fairbanks, Fairbanks Campus",All HAIE institutions,"U. Alaska, Fairbanks, Fairbanks Campus",2,1,102952.0,0.0,9883.8,2700.0,3376.1,2800.2,13310.2,14608.7,53657.4,2615.6
4337,r003,"All HAIE institutions -> U. Alaska, Southeast, Juneau",All HAIE institutions,"U. Alaska, Southeast, Juneau",2,2,3970.3,2863.1,0.0,0.0,150.2,0.0,267.7,0.0,560.7,128.7
4337,r004,"All HAIE institutions -> U. North Carolina, Pembroke",All HAIE institutions,"U. North Carolina, Pembroke",2,3,1070.1,0.0,70.1,0.0,0.0,0.0,0.05,0.0,1000.0,0.0
4337,r005,All HAIE institutions -> Fort Lewis C.,All HAIE institutions,Fort Lewis C.,2,4,946.2,0.0,19.2,0.0,0.0,0.0,248.5,0.0,625.0,53.5
4337,r006,All HAIE institutions -> Northern New Mexico C.,All HAIE institutions,Northern New Mexico C.,2,5,284.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.8,0.0
4337,r007,All HAIE institutions -> Alaska Pacific U.,All HAIE institutions,Alaska Pacific U.,2,6,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.3
