table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2001,field_2002,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011
6444,r021,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,208.4,224.6,240.6,442.3,396.8,348.8,384.6,392.1,431.2,414.3,415.0
6444,r022,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,393.9,389.7,404.5,461.6,475.7,444.3,484.4,513.2,524.0,548.8,547.0
6444,r023,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,na,na,na,na,na,na,na,na,na,na,198.4
6444,r024,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,2.3,5.3,5.5,9.0,9.6,2.6,4.2,4.5,4.2,7.1,7.5
6444,r025,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,2295.5,2477.8,2446.9,2662.6,2746.5,2834.6,3007.6,3180.4,4061.0,3969.5,3961.7
6444,r026,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,NA,3.2,3.3,3.4,0.05,0.0,0.05,0.1,1.0,7.9,4.0
6444,r027,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,na,na,na,na,0.0,0.0,0.0,0.0,0.0,7.3,6.4
6444,r028,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,NA,60.1,30.6,22.6,22.7,1.2,0.6,12.2,2.3,20.7,1.6
6444,r029,All agencies -> Departments -> Department of Energy -> Environmental Management,All agencies,Departments,Department of Energy,Environmental Management,,4,NA,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,r030,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,NA,8.1,9.9,9.6,9.3,7.3,5.9,4.0,4.4,4.8,4.1
6444,r031,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,NA,26.5,10.7,6.8,3.0,7.8,8.6,26.8,22.1,33.7,42.1
6444,r032,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,NA,26.5,10.7,6.8,3.0,7.8,8.6,26.8,22.1,33.7,42.1
6444,r033,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,NA,2342.1,2392.4,2620.2,2711.5,2818.3,2992.5,3137.3,4031.2,3895.1,3903.5
6444,r034,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,11592.3,12860.8,14102.5,14766.5,15786.1,15539.6,15772.2,16030.8,18772.2,18649.7,16066.3
6444,r035,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,0.0,0.0,0.0,0.0,0.0,0.0,138.6,122.3,108.7,85.4,64.8
6444,r036,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2.2,2.1,2.5,2.1,2.5,2.6,2.4,2.5,2.4,2.4,2.6
6444,r037,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,11590.2,12843.8,14100.0,14764.5,15783.6,15537.0,15631.2,15906.0,18661.0,18561.9,15998.9
6444,r038,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,,4,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,r039,All agencies -> Departments -> Department of Health and Human Services -> Office of the Secretary of Health and Human Services -> Office of the Assistant Secretary for Planning and Evaluation,All agencies,Departments,Department of Health and Human Services,Office of the Secretary of Health and Human Services,Office of the Assistant Secretary for Planning and Evaluation,5,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,r040,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,na,na,NA,166.5,55.1,79.8,56.7,245.7,101.3,100.3,113.8
6444,r041,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,na,na,NA,85.1,55.1,79.8,56.7,245.6,101.3,100.3,113.8
6444,r042,All agencies -> Departments -> Department of Homeland Security -> Transportation Security Administration,All agencies,Departments,Department of Homeland Security,Transportation Security Administration,,4,na,na,NA,81.3,0.0,0.0,0.0,0.0,0.0,NA,NA
6444,r043,All agencies -> Departments -> Department of Homeland Security -> U.S. Secret Service,All agencies,Departments,Department of Homeland Security,U.S. Secret Service,,4,na,na,NA,0.0,0.0,0.0,0.0,0.1,NA,NA,NA
6444,r044,All agencies -> Departments -> Department of the Interior,All agencies,Departments,Department of the Interior,,,3,61.8,45.8,40.7,36.7,35.7,42.1,41.9,43.1,47.1,49.9,48.9
6444,r045,All agencies -> Departments -> Department of the Interior -> National Park Service,All agencies,Departments,Department of the Interior,National Park Service,,4,1.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,r046,All agencies -> Departments -> Department of the Interior -> U.S. Geological Survey,All agencies,Departments,Department of the Interior,U.S. Geological Survey,,4,60.2,40.8,40.7,36.7,35.7,42.1,41.9,43.1,47.1,49.9,48.9
6444,r047,All agencies -> Departments -> Department of Justice,All agencies,Departments,Department of Justice,,,3,25.0,25.4,31.2,14.5,17.5,18.1,24.0,0.0,9.3,13.0,17.5
6444,r048,All agencies -> Departments -> Department of Justice -> Office of Justice Programs,All agencies,Departments,Department of Justice,Office of Justice Programs,,4,25.0,25.4,31.2,14.5,17.5,18.1,24.0,0.0,9.3,13.0,17.5
6444,r049,All agencies -> Departments -> Department of Labor,All agencies,Departments,Department of Labor,,,3,38.4,30.2,13.1,13.7,13.8,13.6,14.2,14.3,0.0,0.0,0.0
6444,r050,All agencies -> Departments -> Department of Labor -> Bureau of Labor Statistics,All agencies,Departments,Department of Labor,Bureau of Labor Statistics,,4,13.4,12.4,13.1,13.7,13.8,13.6,14.2,14.3,0.0,NA,NA
6444,r051,All agencies -> Departments -> Department of Labor -> Employment and Training Administration,All agencies,Departments,Department of Labor,Employment and Training Administration,,4,25.0,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA
6444,r052,All agencies -> Departments -> Department of Transportation,All agencies,Departments,Department of Transportation,,,3,23.0,36.3,24.5,19.9,0.0,1.6,2.5,0.0,0.0,4.6,4.4
6444,r053,All agencies -> Departments -> Department of Transportation -> Federal Highway Administration,All agencies,Departments,Department of Transportation,Federal Highway Administration,,4,23.0,17.4,24.5,19.9,0.0,1.6,2.5,0.0,0.0,4.6,4.4
6444,r054,All agencies -> Departments -> Department of Transportation -> Transportation Security Administration,All agencies,Departments,Department of Transportation,Transportation Security Administration,,4,na,18.9,na,na,na,na,na,na,na,na,na
6444,r055,All agencies -> Departments -> Department of the Treasury,All agencies,Departments,Department of the Treasury,,,3,0.05,0.7,0.2,0.1,0.2,0.3,0.3,0.1,0.3,0.1,0.2
6444,r056,All agencies -> Departments -> Department of the Treasury -> Bureau of Engraving and Printing,All agencies,Departments,Department of the Treasury,Bureau of Engraving and Printing,,4,0.05,0.7,0.2,0.1,0.2,0.3,0.3,0.1,0.3,0.1,0.2
6444,r057,All agencies -> Departments -> Department of Veterans Affairs,All agencies,Departments,Department of Veterans Affairs,,,3,142.1,141.7,164.0,174.7,176.9,181.1,196.2,211.0,203.3,232.0,250.6
6444,r058,All agencies -> Other agencies,All agencies,Other agencies,,,,2,,,,,,,,,,,
6444,r059,All agencies -> Other agencies -> Agency for International Development,All agencies,Other agencies,Agency for International Development,,,3,0.1,0.1,0.1,0.1,18.4,18.0,1.5,2.9,0.6,0.8,0.0
6444,r060,All agencies -> Other agencies -> Environmental Protection Agency,All agencies,Other agencies,Environmental Protection Agency,,,3,74.5,63.8,96.4,113.9,109.2,104.3,100.6,78.4,83.7,86.9,88.0
6444,r061,All agencies -> Other agencies -> Library of Congress,All agencies,Other agencies,Library of Congress,,,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6444,r062,All agencies -> Other agencies -> National Aeronautics and Space Administration,All agencies,Other agencies,National Aeronautics and Space Administration,,,3,1765.2,1984.7,1907.8,2143.5,2239.6,1803.2,1313.0,874.5,1021.6,809.3,856.8
6444,r063,All agencies -> Other agencies -> National Science Foundation,All agencies,Other agencies,National Science Foundation,,,3,2862.6,3074.5,3391.0,3505.1,3410.7,3504.0,3618.4,3715.5,5623.9,4667.2,4690.6
6444,r064,All agencies -> Other agencies -> Smithsonian Institution,All agencies,Other agencies,Smithsonian Institution,,,3,98.0,106.0,104.0,108.0,109.0,119.0,145.0,142.0,152.0,167.0,193.1
