table_id,row_id,industry_and_company_size_full_path,industry_and_company_size_level_1,industry_and_company_size_level_2,industry_and_company_size_level_3,industry_and_company_size_level_4,industry_and_company_size_level_5,industry_and_company_size_hierarchy_depth,field_naics_code,field_companies_u_s_totala_number_,field_united_states,field_alabama,field_alaska,field_arizona,field_arkansas,field_california,field_colorado,field_connecticut,field_delaware,field_district_of_columbia,field_florida,field_georgia,field_hawaii,field_idaho,field_illinois,field_indiana,field_iowa,field_kansas,field_kentucky,field_louisiana,field_maine,field_maryland,field_massachusetts,field_michigan,field_minnesota,field_mississippi,field_missouri,field_montana
2114,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['807', '  ']","['34,629', '  ']","['135', '  ']","['1', '  ']","['112', '  ']","['30', '  ']","['4,618', '  ']","['488', '  ']","['995', '  ']","['3', 'e ']","['1', '  ']","['518', '  ']","['970', '  ']","['2', '  ']","['5', 'e ']","['532', '  ']","['1,146', '  ']","['21', '  ']","['322', '  ']","['94', '  ']","['22', '  ']","['28', '  ']","['275', '  ']","['338', '  ']","['15,119', '  ']","['397', '  ']","['26', '  ']","['635', '  ']","['14', '  ']"
2114,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['367', '  ']","['21,137', '  ']","['47', '  ']","['0', '  ']","['19', '  ']","['5', 'e ']","['2,363', 'i ']","['6', '  ']","['18', '  ']","['*', 'e ']","['0', '  ']","['11', 'e ']","['0 - 157', '  ']","['0', '  ']","['1', 'e ']","['283', '  ']","['981', '  ']","['11', 'e ']","['24', '  ']","['93', '  ']","['1', 'e ']","['1', 'e ']","['47', '  ']","['137', '  ']","['14,797', '  ']","['67', '  ']","['15', '  ']","['0 - 157', '  ']","['1', 'e ']"
2114,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['306', '  ']","['11,903', '  ']","['47', '  ']","['1', '  ']","['78', '  ']","['24', '  ']","['2,087', '  ']","['475', '  ']","['954', '  ']","['3', 'e ']","['1', '  ']","['469', '  ']","['557', '  ']","['2', '  ']","['4', '  ']","['213', 'i ']","['158', '  ']","['10', 'i ']","['296', '  ']","['1', '  ']","['17', '  ']","['24', '  ']","['195', 'i ']","['191', '  ']","['149', '  ']","['121', '  ']","['7', '  ']","['410 - 636', '  ']","['13', '  ']"
2114,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['290', '  ']","['11,473', '  ']","['33', '  ']","['1', '  ']","['54', '  ']","['24', '  ']","['2,033', '  ']","['353', '  ']","['945', '  ']","['3', 'e ']","['1', '  ']","['455', '  ']","['557', '  ']","['2', '  ']","['4', '  ']","['213', 'i ']","['158', '  ']","['10', 'i ']","['296', '  ']","['1', '  ']","['17', '  ']","['5 - 25', '  ']","['195', 'i ']","['191', '  ']","['107', '  ']","['82', 'i ']","['4', '  ']","['401 - 636', '  ']","['*', 'e ']"
2114,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['16', '  ']","['430', '  ']","['14', '  ']","['*', '  ']","['23', '  ']","['*', '  ']","['54', '  ']","['122', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['14', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0 - 18', '  ']","['0', '  ']","['0', '  ']","['42', '  ']","['40', '  ']","['3', '  ']","['0 - 18', '  ']","['13', '  ']"
2114,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank component",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank component",,4,336992,"['7', '  ']","['4', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['1', 'i ']","['0', '  ']","['*', 'i ']","['2', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2114,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['128', '  ']","['1,585', '  ']","['41', '  ']","['*', 'e ']","['15', '  ']","['1', 'e ']","['169', '  ']","['7', '  ']","['24', '  ']","['*', 'e ']","['0', '  ']","['37', '  ']","['255 - 414', '  ']","['*', 'e ']","['*', 'e ']","['36', '  ']","['7', '  ']","['*', '  ']","['3', '  ']","['*', 'e ']","['4', '  ']","['3', '  ']","['31', '  ']","['10', '  ']","['173', '  ']","['208', '  ']","['4', '  ']","['0 - 225', '  ']","['0', '  ']"
2114,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['202', '  ']","['419', '  ']","['4', '  ']","['*', 'e ']","['2', '  ']","['1', 'i ']","['27', '  ']","['28', '  ']","['*', '  ']","['*', 'e ']","['0', '  ']","['1', 'i ']","['30', '  ']","['*', 'e ']","['*', 'e ']","['8', 'i ']","['26', '  ']","['26', '  ']","['1', 'i ']","['3', '  ']","['*', 'e ']","['*', 'i ']","['*', 'e ']","['37', '  ']","['49', '  ']","['26', '  ']","['14', '  ']","['6', '  ']","['*', 'i ']"
2114,r043,All industries -> Manufacturing industries -> Miscellaneous,All industries,Manufacturing industries,Miscellaneous,,,3,339,"['1,386', '  ']","['15,410', '  ']","['34', '  ']","['*', 'e ']","['122', '  ']","['7', '  ']","['4,201', '  ']","['202', '  ']","['131', '  ']","['28', '  ']","['*', '  ']","['225', '  ']","['134', '  ']","['1', 'e ']","['11', '  ']","['617', '  ']","['402', '  ']","['8', '  ']","['16', '  ']","['10', 'e ']","['5', '  ']","['102', '  ']","['171', '  ']","['1,851', '  ']","['252', 'i ']","['2,806', '  ']","['5', '  ']","['48', '  ']","['6', '  ']"
2114,r044,All industries -> Manufacturing industries -> Miscellaneous -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous,Medical equipment and supplies,,4,3391,"['713', '  ']","['13,348', '  ']","['29', '  ']","['*', 'e ']","['102', '  ']","['4', 'e ']","['3,858', '  ']","['161', '  ']","['77', '  ']","['25', '  ']","['*', '  ']","['211', '  ']","['102', '  ']","['*', 'e ']","['2', 'e ']","['489', '  ']","['385', '  ']","['4', 'e ']","['5', 'e ']","['7', 'e ']","['1', 'e ']","['101', '  ']","['166', '  ']","['1,766', '  ']","['233', 'i ']","['2,784', '  ']","['5', '  ']","['37', '  ']","['2', 'e ']"
2114,r045,All industries -> Manufacturing industries -> Miscellaneous -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous,Other miscellaneous manufacturing,,4,3399,"['672', '  ']","['2,062', '  ']","['5', '  ']","['*', 'e ']","['20', '  ']","['4', '  ']","['343', '  ']","['40', '  ']","['55', '  ']","['3', '  ']","['0', '  ']","['14', '  ']","['31', 'i ']","['*', 'e ']","['10', '  ']","['128', '  ']","['17', '  ']","['4', '  ']","['11', 'i ']","['3', '  ']","['4', '  ']","['1', 'e ']","['6', '  ']","['85', '  ']","['19', '  ']","['23', '  ']","['1', 'e ']","['11', '  ']","['5', '  ']"
2114,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['7,935', '  ']","['122,881', '  ']","['435', '  ']","['901', '  ']","['1,227', '  ']","['166', '  ']","['56,896', '  ']","['1,329', '  ']","['532', '  ']","['110', '  ']","['226', '  ']","['2,070', '  ']","['2,221', '  ']","['31', '  ']","['44', 'e ']","['2,745', '  ']","['290', '  ']","['214', '  ']","['390', '  ']","['116', '  ']","['97', '  ']","['54', '  ']","['912', '  ']","['4,663', '  ']","['865', '  ']","['903', '  ']","['45', '  ']","['840', '  ']","['57', '  ']"
2114,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['104', '  ']","['2,841', '  ']","['1', 'e ']","['3', 'e ']","['1', 'e ']","['1', 'e ']","['111', 'i ']","['32', '  ']","['*', 'e ']","['*', 'e ']","['0', '  ']","['1', 'e ']","['9', '  ']","['*', 'e ']","['4', '  ']","['2', 'e ']","['3', '  ']","['1', 'e ']","['5', '  ']","['2', 'e ']","['8', 'e ']","['*', 'e ']","['6', '  ']","['0 - 137', '  ']","['1', 'e ']","['2', '  ']","['2', 'i ']","['1', 'e ']","['*', 'e ']"
2114,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['36', '  ']","['281', '  ']","['21', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['74', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['4', 'i ']","['24', 'i ']","['1', '  ']","['*', '  ']","['40', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['2', '  ']","['2', '  ']","['1', '  ']","['4', 'i ']","['2', '  ']","['0', '  ']"
2114,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['662', '  ']","['503', '  ']","['6', '  ']","['*', 'e ']","['25', 'i ']","['1', 'e ']","['67', '  ']","['5', '  ']","['2', 'e ']","['*', 'e ']","['*', 'e ']","['16', '  ']","['31', 'i ']","['*', 'e ']","['1', 'i ']","['44', 'i ']","['8', '  ']","['11', '  ']","['4', '  ']","['8', '  ']","['2', 'e ']","['1', 'e ']","['4', 'e ']","['13', '  ']","['10', '  ']","['17', '  ']","['1', 'e ']","['5', 'e ']","['*', 'e ']"
2114,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['64', '  ']","['9,318', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['8,705', 'i ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['9', '  ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['2', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['6', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']"
2114,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['80', '  ']","['1,116', '  ']","['*', 'e ']","['2', '  ']","['*', 'i ']","['4', '  ']","['41', '  ']","['3', '  ']","['*', '  ']","['*', '  ']","['*', 'e ']","['6', '  ']","['3', '  ']","['*', 'e ']","['*', 'e ']","['24', '  ']","['3', '  ']","['*', '  ']","['6', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['250', '  ']","['76', '  ']","['1', '  ']","['*', '  ']","['1', '  ']","['*', '  ']","['*', 'i ']"
2114,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['2,486', '  ']","['78,898', '  ']","['192', '  ']","['872', '  ']","['309', '  ']","['126', '  ']","['40,072', '  ']","['809', '  ']","['347', 'i ']","['24', 'e ']","['82', '  ']","['1,226', '  ']","['1,073', '  ']","['6', '  ']","['22', 'e ']","['1,040', '  ']","['185', '  ']","['137', '  ']","['75', '  ']","['59', '  ']","['29', 'e ']","['18', '  ']","['390', '  ']","['3,014', '  ']","['397', '  ']","['396', '  ']","['18', '  ']","['178', 'i ']","['36', '  ']"
2114,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['1,056', '  ']","['33,276', '  ']","['67', '  ']","['*', '  ']","['158', '  ']","['15', '  ']","['13,299', '  ']","['288', '  ']","['76', '  ']","['13', 'e ']","['17', '  ']","['431', 'i ']","['389', '  ']","['3', '  ']","['16', 'e ']","['355', '  ']","['105', '  ']","['25', '  ']","['7', 'e ']","['17', '  ']","['9', '  ']","['12', '  ']","['136', '  ']","['1,441', '  ']","['232', '  ']","['238', '  ']","['2', 'e ']","['22', '  ']","['6', '  ']"
2114,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['36', '  ']","['74', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['22', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['9', '  ']","['1', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['16', '  ']","['1', 'e ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['*', 'e ']"
2114,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['1,020', '  ']","['33,201', '  ']","['67', '  ']","['*', '  ']","['158', '  ']","['15', '  ']","['13,277', '  ']","['288', '  ']","['76', '  ']","['13', 'e ']","['8', 'e ']","['430', 'i ']","['389', '  ']","['3', '  ']","['15', 'e ']","['352', '  ']","['105', '  ']","['25', '  ']","['7', 'e ']","['16', '  ']","['9', '  ']","['12', '  ']","['136', '  ']","['1,426', '  ']","['232', '  ']","['237', '  ']","['1', 'e ']","['22', '  ']","['6', '  ']"
2114,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['101', '  ']","['3,643', '  ']","['3', '  ']","['*', 'e ']","['23', '  ']","['*', '  ']","['274', 'i ']","['75', '  ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['340', '  ']","['195', 'i ']","['*', '  ']","['*', 'e ']","['259', 'i ']","['*', 'i ']","['*', 'e ']","['0 - 37', '  ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['42', '  ']","['74', '  ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['2', '  ']","['*', 'e ']"
2114,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['1,114', '  ']","['16,037', '  ']","['121', '  ']","['871', '  ']","['102', '  ']","['109', '  ']","['6,759', '  ']","['301', '  ']","['28 - 133', '  ']","['11', 'e ']","['38', '  ']","['414', 'i ']","['398', '  ']","['2', 'e ']","['6', 'e ']","['326', '  ']","['75', 'e ']","['63', '  ']","['33', 'e ']","['35', '  ']","['16', 'e ']","['5', 'e ']","['193', '  ']","['1,119', '  ']","['91', 'e ']","['147', '  ']","['7', 'e ']","['147', 'i ']","['30', '  ']"
2114,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['216', '  ']","['25,943', '  ']","['1', 'e ']","['*', 'e ']","['25', '  ']","['*', 'e ']","['19,740', '  ']","['146', '  ']","['136 - 244', 'i ']","['*', 'e ']","['27', '  ']","['41', '  ']","['90', '  ']","['*', 'e ']","['1', 'e ']","['100', '  ']","['5', 'e ']","['49', '  ']","['0 - 37', 'i ']","['8', '  ']","['4', 'i ']","['1', 'e ']","['20', '  ']","['381', '  ']","['72', '  ']","['11', '  ']","['9', '  ']","['6', '  ']","['*', 'e ']"
2114,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['86', '  ']","['7,565', '  ']","['5', '  ']","['1', '  ']","['423', '  ']","['1', '  ']","['1,728', 'i ']","['28', '  ']","['36', '  ']","['66', '  ']","['*', 'e ']","['356', '  ']","['615', '  ']","['*', 'e ']","['1', '  ']","['861', '  ']","['8', '  ']","['13', '  ']","['3', '  ']","['2', 'e ']","['1', 'e ']","['1', '  ']","['21', '  ']","['52', '  ']","['50', '  ']","['3', 'e ']","['*', 'e ']","['11', '  ']","['*', 'e ']"
2114,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['90', '  ']","['708', '  ']","['1', 'e ']","['*', 'e ']","['2', 'e ']","['7', '  ']","['305', 'i ']","['8', 'e ']","['2', 'e ']","['*', 'e ']","['105', '  ']","['5', 'e ']","['42', 'e ']","['*', 'e ']","['*', 'e ']","['6', 'e ']","['1', 'e ']","['3', '  ']","['1', 'e ']","['3', '  ']","['8', '  ']","['*', 'e ']","['2', 'e ']","['2', 'e ']","['3', 'e ']","['6', 'e ']","['1', 'e ']","['1', 'e ']","['*', 'e ']"
2114,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['55', '  ']","['138', 'i ']","['1', 'e ']","['0', '  ']","['2', 'e ']","['*', 'e ']","['23', 'i ']","['4', 'e ']","['2', 'e ']","['*', 'e ']","['0', '  ']","['4', 'e ']","['39', 'e ']","['*', 'e ']","['*', 'e ']","['4', 'e ']","['1', 'e ']","['*', 'e ']","['1', 'e ']","['1', 'e ']","['1', 'e ']","['*', 'e ']","['1', 'e ']","['1', 'e ']","['3', 'e ']","['4', 'e ']","['1', 'e ']","['*', 'e ']","['*', 'e ']"
2114,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['35', '  ']","['570', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['7', '  ']","['282', 'i ']","['3', '  ']","['*', 'e ']","['*', 'e ']","['105', '  ']","['1', 'e ']","['2', '  ']","['*', 'e ']","['*', 'e ']","['1', '  ']","['*', 'e ']","['3', '  ']","['*', 'e ']","['2', '  ']","['7', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['1', 'i ']","['*', 'i ']","['*', 'e ']","['*', 'e ']"
2114,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['3,679', '  ']","['18,972', '  ']","['198', '  ']","['24', '  ']","['441', '  ']","['19', '  ']","['5,137', '  ']","['433', 'i ']","['126', '  ']","['19', '  ']","['32', '  ']","['383', '  ']","['402', '  ']","['22', '  ']","['15', '  ']","['672', '  ']","['55', '  ']","['38', '  ']","['286', '  ']","['15', '  ']","['46', '  ']","['33', '  ']","['221', '  ']","['1,313', '  ']","['292', '  ']","['436', '  ']","['17', '  ']","['632', '  ']","['18', '  ']"
2114,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['1,124', '  ']","['1,561', '  ']","['39', '  ']","['3', '  ']","['19', '  ']","['1', 'e ']","['218', '  ']","['37', '  ']","['13', '  ']","['3', '  ']","['3', 'e ']","['48', '  ']","['32', '  ']","['6', '  ']","['6', '  ']","['76', '  ']","['14', '  ']","['9', '  ']","['31', '  ']","['3', 'e ']","['22', '  ']","['16', '  ']","['24', '  ']","['33', '  ']","['75', '  ']","['29', '  ']","['7', '  ']","['76', '  ']","['8', '  ']"
2114,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['1,372', '  ']","['11,669', '  ']","['106', '  ']","['4', '  ']","['191', '  ']","['7', '  ']","['3,418', 'i ']","['310', 'i ']","['24', '  ']","['13', '  ']","['17', '  ']","['190', '  ']","['208', '  ']","['12', '  ']","['3', 'e ']","['288', '  ']","['28', '  ']","['19', '  ']","['248', '  ']","['9', '  ']","['7', 'e ']","['16', '  ']","['126', '  ']","['752', '  ']","['131', '  ']","['336', '  ']","['2', 'e ']","['543', '  ']","['1', 'e ']"
2114,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['689', '  ']","['2,817', '  ']","['49', 'i ']","['15', '  ']","['225', '  ']","['7', 'i ']","['918', '  ']","['57', '  ']","['68', '  ']","['2', '  ']","['2', 'i ']","['94', '  ']","['9', '  ']","['4', '  ']","['3', 'i ']","['31', '  ']","['10', '  ']","['8', '  ']","['2', '  ']","['1', 'i ']","['3', '  ']","['1', 'i ']","['54', '  ']","['400', '  ']","['63', '  ']","['32', '  ']","['7', '  ']","['3', 'i ']","['9', '  ']"
2114,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['160', '  ']","['795', '  ']","['2', 'i ']","['0', '  ']","['214', '  ']","['*', 'e ']","['236', '  ']","['*', 'e ']","['25', '  ']","['2', '  ']","['*', 'e ']","['5', '  ']","['1', 'i ']","['1', '  ']","['1', 'i ']","['10', '  ']","['*', 'e ']","['8', '  ']","['2', '  ']","['*', 'e ']","['1', '  ']","['*', 'e ']","['33', '  ']","['103', '  ']","['1', 'e ']","['8', '  ']","['1', '  ']","['1', '  ']","['0', '  ']"
2114,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['520', '  ']","['1,936', '  ']","['46', 'i ']","['15', '  ']","['11', '  ']","['7', 'i ']","['603', '  ']","['57', '  ']","['43', '  ']","['*', '  ']","['1', '  ']","['89', '  ']","['8', '  ']","['3', '  ']","['2', 'i ']","['21', '  ']","['10', '  ']","['*', 'e ']","['*', '  ']","['1', 'i ']","['2', 'e ']","['1', 'i ']","['21', '  ']","['297', '  ']","['63', '  ']","['24', '  ']","['6', '  ']","['2', 'i ']","['9', '  ']"
2114,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['9', '  ']","['86', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['79', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['1', 'i ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['*', '  ']","['0', '  ']","['*', 'i ']","['0', '  ']","['0', '  ']","['*', 'i ']"
2114,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['493', '  ']","['2,925', '  ']","['4', '  ']","['2', '  ']","['6', '  ']","['2', '  ']","['583', '  ']","['29', '  ']","['22', '  ']","['1', '  ']","['9', 'e ']","['51', '  ']","['153', '  ']","['1', 'e ']","['3', '  ']","['277', '  ']","['3', 'e ']","['3', '  ']","['5', '  ']","['2', 'e ']","['14', '  ']","['1', 'e ']","['17', '  ']","['129', '  ']","['23', '  ']","['39', '  ']","['1', 'e ']","['9', '  ']","['1', 'e ']"
2114,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['108', '  ']","['958', 'i ']","['2', '  ']","['*', 'e ']","['19', '  ']","['2', '  ']","['450', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['49', 'i ']","['1', 'i ']","['*', 'e ']","['*', 'e ']","['12', '  ']","['*', 'e ']","['*', 'e ']","['*', '  ']","['*', 'e ']","['*', 'e ']","['*', 'e ']","['3', 'i ']","['53', 'i ']","['47', '  ']","['5', '  ']","['*', 'i ']","['*', 'e ']","['*', 'e ']"
2114,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['545', '  ']","['1,722', '  ']","['8', '  ']","['*', 'e ']","['6', '  ']","['6', '  ']","['208', '  ']","['8', '  ']","['17', '  ']","['*', 'e ']","['6', '  ']","['24', '  ']","['22', '  ']","['1', 'e ']","['2', 'i ']","['35', '  ']","['25', '  ']","['10', '  ']","['11', '  ']","['23', '  ']","['2', 'e ']","['*', 'e ']","['15', '  ']","['0 - 137', '  ']","['60', '  ']","['37', '  ']","['1', 'e ']","['10', '  ']","['1', 'e ']"
2114,r073,All companies (number of domestic employees),All companies (number of domestic employees),,,,,1,–,"['19,514', '  ']","['339,036', '  ']","['968', '  ']","['905', '  ']","['4,476', '  ']","['442', '  ']","['120,111', '  ']","['3,828', '  ']","['6,423', '  ']","['1,445', 'i ']","['279', '  ']","['4,496', '  ']","['5,085', '  ']","['105', '  ']","['1,527', '  ']","['12,743', '  ']","['5,394', '  ']","['2,195', '  ']","['1,486', '  ']","['758', '  ']","['243', '  ']","['257', '  ']","['3,106', '  ']","['18,912', '  ']","['19,101', '  ']","['6,633', '  ']","['221', '  ']","['3,433', '  ']","['114', '  ']"
2114,r074,All companies (number of domestic employees) -> Small companies,All companies (number of domestic employees),Small companies,,,,2,,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
