table_id,row_id,_b_agency_b_full_path,_b_agency_b_level_1,_b_agency_b_level_2,_b_agency_b_level_3,_b_agency_b_level_4,_b_agency_b_level_5,_b_agency_b_hierarchy_depth,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021_preliminary_
6445,r001,All agencies,All agencies,,,,,1,30958.9,29779.4,31587.9,31527.1,32292.7,33271.5,36195.1,40017.3,41546.6,41231.3
6445,r002,All agencies -> Departments,All agencies,Departments,,,,2,,,,,,,,,,
6445,r003,All agencies -> Departments -> Department of Agriculture,All agencies,Departments,Department of Agriculture,,,3,851.4,844.2,907.7,924.5,934.9,965.2,986.2,1056.5,1163.8,1236.1
6445,r004,All agencies -> Departments -> Department of Agriculture -> Agricultural Research Service,All agencies,Departments,Department of Agriculture,Agricultural Research Service,,4,544.9,507.2,560.9,565.8,572.2,585.2,600.3,646.2,711.8,793.5
6445,r005,All agencies -> Departments -> Department of Agriculture -> Animal and Plant Health Inspection Service,All agencies,Departments,Department of Agriculture,Animal and Plant Health Inspection Service,,4,0.0,17.7,19.0,19.5,19.6,18.8,18.1,18.8,19.1,21.0
6445,r006,All agencies -> Departments -> Department of Agriculture -> Economic Research Service,All agencies,Departments,Department of Agriculture,Economic Research Service,,4,6.9,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,r007,All agencies -> Departments -> Department of Agriculture -> Foreign Agricultural Service,All agencies,Departments,Department of Agriculture,Foreign Agricultural Service,,4,0.2,0.2,0.1,0.2,0.05,0.05,0.0,0.0,0.0,0.0
6445,r008,All agencies -> Departments -> Department of Agriculture -> Forest Service,All agencies,Departments,Department of Agriculture,Forest Service,,4,84.9,96.5,89.7,84.6,90.5,88.5,84.3,84.7,84.8,73.3
6445,r009,All agencies -> Departments -> Department of Agriculture -> National Agricultural Statistics Service,All agencies,Departments,Department of Agriculture,National Agricultural Statistics Service,,4,3.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,r010,All agencies -> Departments -> Department of Agriculture -> National Institute of Food and Agriculture,All agencies,Departments,Department of Agriculture,National Institute of Food and Agriculture,,4,211.0,212.7,231.0,254.5,252.4,272.6,283.5,306.9,348.2,348.2
6445,r011,All agencies -> Departments -> Department of Commerce,All agencies,Departments,Department of Commerce,,,3,174.2,190.6,214.5,232.4,247.3,246.0,227.3,253.2,251.2,275.2
6445,r012,All agencies -> Departments -> Department of Commerce -> National Institute of Standards and Technology,All agencies,Departments,Department of Commerce,National Institute of Standards and Technology,,4,174.2,190.6,214.5,232.4,247.3,246.0,227.3,253.2,251.2,275.2
6445,r013,All agencies -> Departments -> Department of Defense,All agencies,Departments,Department of Defense,,,3,2035.8,1862.8,2073.5,2133.4,2238.7,2110.1,2389.9,2510.2,2499.1,2667.6
6445,r014,All agencies -> Departments -> Department of Defense -> Defense Advanced Research Projects Agency,All agencies,Departments,Department of Defense,Defense Advanced Research Projects Agency,,4,345.0,284.7,347.3,359.8,378.1,391.2,458.4,478.3,482.1,524.3
6445,r015,All agencies -> Departments -> Department of Defense -> Defense Health Agency,All agencies,Departments,Department of Defense,Defense Health Agency,,4,na,na,NA,NA,NA,NA,NA,NA,10.7,10.4
6445,r016,All agencies -> Departments -> Department of Defense -> Department of the Air Force,All agencies,Departments,Department of Defense,Department of the Air Force,,4,502.7,447.6,501.3,501.4,522.3,469.3,564.1,559.4,520.3,496.4
6445,r017,All agencies -> Departments -> Department of Defense -> Department of the Army,All agencies,Departments,Department of Defense,Department of the Army,,4,418.1,397.9,435.8,448.9,461.8,450.4,471.9,494.7,524.0,553.0
6445,r018,All agencies -> Departments -> Department of Defense -> Department of the Navy,All agencies,Departments,Department of Defense,Department of the Navy,,4,587.8,555.6,610.9,620.4,636.9,569.2,596.1,655.7,640.9,719.2
6445,r019,All agencies -> Departments -> Department of Defense -> Other defense agencies,All agencies,Departments,Department of Defense,Other defense agencies,,4,182.1,177.2,178.2,202.9,239.8,230.0,299.3,322.1,321.1,364.4
6445,r020,All agencies -> Departments -> Department of Education,All agencies,Departments,Department of Education,,,3,6.8,24.4,25.0,22.4,23.2,32.7,54.6,57.3,53.7,42.1
6445,r021,All agencies -> Departments -> Department of Energy,All agencies,Departments,Department of Energy,,,3,3957.4,3851.1,4075.1,4460.4,4585.5,4500.3,5000.9,5074.5,5501.6,5477.4
6445,r022,All agencies -> Departments -> Department of Energy -> Bonneville Power Administration,All agencies,Departments,Department of Energy,Bonneville Power Administration,,4,4.6,9.0,4.8,4.3,4.3,5.5,0.0,0.0,0.0,0.0
6445,r023,All agencies -> Departments -> Department of Energy -> Electricity Delivery and Energy Reliability,All agencies,Departments,Department of Energy,Electricity Delivery and Energy Reliability,,4,6.3,3.6,4.2,6.5,2.7,6.0,12.6,14.6,13.0,12.9
6445,r024,All agencies -> Departments -> Department of Energy -> Energy Efficiency and Renewable Energy,All agencies,Departments,Department of Energy,Energy Efficiency and Renewable Energy,,4,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,r025,All agencies -> Departments -> Department of Energy -> Fossil Energy,All agencies,Departments,Department of Energy,Fossil Energy,,4,3.7,3.4,4.3,5.2,6.1,6.0,33.1,33.0,34.0,1.7
6445,r026,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration,All agencies,Departments,Department of Energy,National Nuclear Security Administration,,4,45.6,49.3,55.8,67.6,82.9,80.9,88.4,101.8,114.3,125.5
6445,r027,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Defense Programs,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Defense Programs,5,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6445,r028,All agencies -> Departments -> Department of Energy -> National Nuclear Security Administration -> Office of Defense Nuclear Nonproliferation,All agencies,Departments,Department of Energy,National Nuclear Security Administration,Office of Defense Nuclear Nonproliferation,5,45.6,42.7,55.8,67.6,82.9,80.9,88.4,101.8,114.3,125.5
6445,r029,All agencies -> Departments -> Department of Energy -> Nuclear Energy,All agencies,Departments,Department of Energy,Nuclear Energy,,4,0.0,0.0,0.0,42.6,34.6,0.0,0.0,0.0,0.0,0.0
6445,r030,"All agencies -> Departments -> Department of Energy -> Office of Cybersecurity, Energy Security, and Emergency Response",All agencies,Departments,Department of Energy,"Office of Cybersecurity, Energy Security, and Emergency Response",,4,na,na,na,na,na,na,0.0,1.0,1.2,1.9
6445,r031,All agencies -> Departments -> Department of Energy -> Office of Science,All agencies,Departments,Department of Energy,Office of Science,,4,3890.5,3785.7,4006.0,4334.2,4454.9,4402.0,4866.8,4924.1,5339.1,5335.3
6445,r032,All agencies -> Departments -> Department of Health and Human Services,All agencies,Departments,Department of Health and Human Services,,,3,15977.4,15288.3,16005.2,15076.9,15645.3,16700.1,18240.9,19099.8,21809.0,21759.2
6445,r033,All agencies -> Departments -> Department of Health and Human Services -> Agency for Toxic Substances and Disease Registry,All agencies,Departments,Department of Health and Human Services,Agency for Toxic Substances and Disease Registry,,4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0
6445,r034,All agencies -> Departments -> Department of Health and Human Services -> Centers for Disease Control and Prevention,All agencies,Departments,Department of Health and Human Services,Centers for Disease Control and Prevention,,4,73.6,57.6,70.6,95.2,84.8,72.1,64.0,77.2,69.6,56.8
6445,r035,All agencies -> Departments -> Department of Health and Human Services -> Health Resources and Services Administration,All agencies,Departments,Department of Health and Human Services,Health Resources and Services Administration,,4,2.6,2.4,2.2,2.6,2.5,3.0,2.7,2.6,2.4,2.4
6445,r036,All agencies -> Departments -> Department of Health and Human Services -> National Institutes of Health,All agencies,Departments,Department of Health and Human Services,National Institutes of Health,,4,15901.2,15228.4,15932.4,14979.0,15558.0,16625.0,18173.0,19020.0,21737.0,21700.0
6445,r037,All agencies -> Departments -> Department of Homeland Security,All agencies,Departments,Department of Homeland Security,,,3,84.3,0.0,41.6,11.7,13.1,11.6,60.6,46.3,47.4,53.4
6445,r038,All agencies -> Departments -> Department of Homeland Security -> Countering Weapons of Mass Destruction Office,All agencies,Departments,Department of Homeland Security,Countering Weapons of Mass Destruction Office,,4,NA,NA,41.6,11.7,13.1,11.6,5.4,5.4,6.1,8.4
6445,r039,All agencies -> Departments -> Department of Homeland Security -> Science and Technology Directorate,All agencies,Departments,Department of Homeland Security,Science and Technology Directorate,,4,84.3,0.0,0.0,0.0,0.0,0.0,55.2,40.9,41.3,45.0
6445,r040,All agencies -> Departments -> Department of Housing and Urban Development,All agencies,Departments,Department of Housing and Urban Development,,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1,NA,NA
