table_id,row_id,industry_full_path,industry_level_1,industry_level_2,industry_level_3,industry_level_4,industry_level_5,industry_hierarchy_depth,field_naics_code,field_company_size_domestic_employees_all_companies,field_company_size_domestic_employees_10_19a,field_company_size_domestic_employees_20_49,field_company_size_domestic_employees_50_99,field_company_size_domestic_employees_100_249,field_company_size_domestic_employees_,field_company_size_domestic_employees_250_499,field_company_size_domestic_employees_500_999,field_company_size_domestic_employees_1_000_4_999,field_company_size_domestic_employees_5_000_9_999,field_company_size_domestic_employees_10_000_24_999,field_company_size_domestic_employees_25_000_or_more
2045,r011,All industries -> Manufacturing industries -> Chemicals -> Basic chemicals,All industries,Manufacturing industries,Chemicals,Basic chemicals,,4,3251,"['2,574', '  ']","['18', '  ']","['127', '  ']","['100', '  ']",109,,"['257', '  ']","['118', '  ']","['1,034', '  ']","['288', '  ']","['523', '  ']","['0', '  ']"
2045,r012,"All industries -> Manufacturing industries -> Chemicals -> Resin, synthetic rubber, and artificial synthetic fibers and filaments",All industries,Manufacturing industries,Chemicals,"Resin, synthetic rubber, and artificial synthetic fibers and filaments",,4,3252,"['628', '  ']","['9', '  ']","['16', '  ']","['22', '  ']",41,,"['73', '  ']","['66', '  ']","['112', '  ']","['0', '  ']","['289', '  ']","['0', '  ']"
2045,r013,"All industries -> Manufacturing industries -> Chemicals -> Pesticide, fertilizer, and other agricultural chemicals",All industries,Manufacturing industries,Chemicals,"Pesticide, fertilizer, and other agricultural chemicals",,4,3253,"['1,376 - 1,475', '  ']","['1', '  ']","['17', '  ']","['0 - 61', '  ']",54,,"['15', '  ']","['0', '  ']","['452', '  ']","['0 - 326', '  ']","['372 - 964', '  ']","['0', '  ']"
2045,r014,All industries -> Manufacturing industries -> Chemicals -> Pharmaceuticals and medicines,All industries,Manufacturing industries,Chemicals,Pharmaceuticals and medicines,,4,3254,"['66,202', '  ']","['410', '  ']","['1,739', '  ']","['2,450', '  ']",4198,,"['2,828', '  ']","['2,734', '  ']","['13,756', '  ']","['4,384', '  ']","['20,393', 'i ']","['13,310', '  ']"
2045,r015,"All industries -> Manufacturing industries -> Chemicals -> Soap, cleaning compound, and toilet preparation",All industries,Manufacturing industries,Chemicals,"Soap, cleaning compound, and toilet preparation",,4,3256,"['2,605 - 2,701', '  ']","['4', '  ']","['29', '  ']","['34', '  ']",63,,"['63', '  ']","['76', '  ']","['315', '  ']","['417', 'i ']","['1,461', '  ']","['0 - 280', 'i ']"
2045,r016,"All industries -> Manufacturing industries -> Chemicals -> Paint, coating, adhesive, and other chemicals",All industries,Manufacturing industries,Chemicals,"Paint, coating, adhesive, and other chemicals",,4,"3255, 3259","['1,495', '  ']","['23', '  ']","['66', '  ']","['0 - 61', '  ']",70,,"['141', '  ']","['52', '  ']","['566', '  ']","['0 - 326', '  ']","['0 - 587', '  ']","['29 - 311', '  ']"
2045,r017,All industries -> Manufacturing industries -> Plastics and rubber products,All industries,Manufacturing industries,Plastics and rubber products,,,3,326,"['3,754', '  ']","['18', '  ']","['118', '  ']","['109', '  ']",197,,"['256', '  ']","['234', '  ']","['772', '  ']","['494', '  ']","['243', '  ']","['1,311', '  ']"
2045,r018,All industries -> Manufacturing industries -> Nonmetallic mineral products,All industries,Manufacturing industries,Nonmetallic mineral products,,,3,327,"['1,334', '  ']","['3', '  ']","['20', 'i ']","['40', '  ']",39,,"['12', '  ']","['69', '  ']","['257', '  ']","['69', '  ']","['826', '  ']","['0', '  ']"
2045,r019,All industries -> Manufacturing industries -> Primary metals,All industries,Manufacturing industries,Primary metals,,,3,331,"['749', '  ']","['1', '  ']","['15', '  ']","['30', '  ']",88,,"['31', '  ']","['39', '  ']","['111', '  ']","['104', '  ']","['330', '  ']","['0', '  ']"
2045,r020,All industries -> Manufacturing industries -> Fabricated metal products,All industries,Manufacturing industries,Fabricated metal products,,,3,332,"['2,206', '  ']","['98', '  ']","['192', '  ']","['172', '  ']",533,,"['206', '  ']","['329', '  ']","['394', '  ']","['218', '  ']","['63', '  ']","['0', '  ']"
2045,r021,All industries -> Manufacturing industries -> Machinery,All industries,Manufacturing industries,Machinery,,,3,333,"['13,197', '  ']","['104', '  ']","['366', '  ']","['514', '  ']",1012,,"['503', '  ']","['753', '  ']","['2,430', '  ']","['3,308', '  ']","['1,149', '  ']","['3,058', '  ']"
2045,r022,All industries -> Manufacturing industries -> Machinery -> Agricultural implement,All industries,Manufacturing industries,Machinery,Agricultural implement,,4,33311,"['1,570', '  ']","['0 - 104', '  ']","['44', '  ']","['0 - 480', '  ']",80,,"['18', '  ']","['44', '  ']","['230', '  ']","['0 - 1,160', 'i ']","['0', '  ']","['0 - 1,160', '  ']"
2045,r023,All industries -> Manufacturing industries -> Machinery -> Semiconductor machinery,All industries,Manufacturing industries,Machinery,Semiconductor machinery,,4,333242,"['3,694', '  ']","['1', '  ']","['3', '  ']","['18', '  ']",129,,"['46', '  ']","['0 - 702', '  ']","['984', '  ']","['1,721 - 2,541', '  ']","['0', '  ']","['0', '  ']"
2045,r024,"All industries -> Manufacturing industries -> Machinery -> Engine, turbine, and power transmission equipment",All industries,Manufacturing industries,Machinery,"Engine, turbine, and power transmission equipment",,4,3336,"['2,080', '  ']","['0 - 104', '  ']","['35', '  ']","['18', '  ']",69,,"['62', '  ']","['4', '  ']","['168', '  ']","['0 - 1,587', '  ']","['0 - 1,150', '  ']","['0 - 1,738', '  ']"
2045,r025,All industries -> Manufacturing industries -> Machinery -> Other machinery,All industries,Manufacturing industries,Machinery,Other machinery,,4,other 333,"['5,853', '  ']","['0 - 104', '  ']","['285', '  ']","['0 - 480', '  ']",733,,"['378', '  ']","['4 - 707', '  ']","['1,047', '  ']","['0 - 1,587', '  ']","['0 - 1,150', '  ']","['160 - 3,059', '  ']"
2045,r026,All industries -> Manufacturing industries -> Computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,,,3,334,"['78,575', '  ']","['276', '  ']","['1,032', '  ']","['913', '  ']",1859,,"['1,976', '  ']","['3,752', '  ']","['13,766', '  ']","['7,027', '  ']","['12,487', 'i ']","['35,487', '  ']"
2045,r027,All industries -> Manufacturing industries -> Computer and electronic products -> Communications equipment,All industries,Manufacturing industries,Computer and electronic products,Communications equipment,,4,3342,"['12,687', '  ']","['19', '  ']","['127', '  ']","['0 - 219', '  ']",356,,"['321', '  ']","['1,209', '  ']","['3,035', '  ']","['1,362', '  ']","['178 - 2,117', 'i ']","['3,911 - 6,097', '  ']"
2045,r028,All industries -> Manufacturing industries -> Computer and electronic products -> Semiconductor and other electronic components,All industries,Manufacturing industries,Computer and electronic products,Semiconductor and other electronic components,,4,3344,"['30,148', '  ']","['48', '  ']","['468', '  ']","['305', '  ']",738,,"['1,134', '  ']","['1,526', '  ']","['5,743', '  ']","['1,975', 'i ']","['8,426', 'i ']","['9,786', '  ']"
2045,r029,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",,4,3345,"['14,509', '  ']","['162', '  ']","['365', '  ']","['391', '  ']",611,,"['373', '  ']","['353', '  ']","['3,788', '  ']","['645', '  ']","['1,946', '  ']","['5,875', '  ']"
2045,r030,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Electromedical, electrotherapeutic, and irradiation apparatus",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Electromedical, electrotherapeutic, and irradiation apparatus",5,"334510, 334517","['2,696', '  ']","['12 - 163', '  ']","['129', 'i ']","['105', '  ']",273,,"['85', '  ']","['78', '  ']","['1,186', '  ']","['0', '  ']","['628 - 842', '  ']","['0', '  ']"
2045,r031,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments","Search, detection, navigation, guidance, aeronautical, and nautical system and instrument",5,334511,"['7,297', '  ']","['0 - 150', '  ']","['66', '  ']","['0 - 287', '  ']",94,,"['78', '  ']","['23', '  ']","['773', '  ']","['0 - 646', '  ']","['221 - 1,318', '  ']","['4,995', '  ']"
2045,r032,"All industries -> Manufacturing industries -> Computer and electronic products -> Navigational, measuring, electromedical, and control instruments -> Other measuring and controlling device",All industries,Manufacturing industries,Computer and electronic products,"Navigational, measuring, electromedical, and control instruments",Other measuring and controlling device,5,other 3345,"['4,516', '  ']","['0 - 150', '  ']","['170', '  ']","['0 - 287', '  ']",244,,"['210', '  ']","['252', '  ']","['1,829', '  ']","['0 - 646', '  ']","['0 - 941', '  ']","['880', '  ']"
2045,r033,All industries -> Manufacturing industries -> Computer and electronic products -> Other computer and electronic products,All industries,Manufacturing industries,Computer and electronic products,Other computer and electronic products,,4,other 334,"['21,231', '  ']","['47', '  ']","['71', '  ']","['0 - 219', '  ']",154,,"['148', '  ']","['665', '  ']","['1,200', '  ']","['3,044', '  ']","['0 - 1,939', '  ']","['13,728 - 15,914', '  ']"
2045,r034,"All industries -> Manufacturing industries -> Electrical equipment, appliances, and components",All industries,Manufacturing industries,"Electrical equipment, appliances, and components",,,3,335,"['4,291', '  ']","['64', '  ']","['169', '  ']","['239', '  ']",312,,"['337', '  ']","['607', '  ']","['1,016', '  ']","['286', '  ']","['807', '  ']","['453', 'i ']"
2045,r035,All industries -> Manufacturing industries -> Transportation equipment,All industries,Manufacturing industries,Transportation equipment,,,3,336,"['53,292', '  ']","['52', '  ']","['253', '  ']","['176', '  ']",518,,"['983', '  ']","['1,067', '  ']","['4,252', '  ']","['2,876', '  ']","['8,419', '  ']","['34,696', '  ']"
2045,r036,"All industries -> Manufacturing industries -> Transportation equipment -> Automobiles, bodies, trailers, and parts",All industries,Manufacturing industries,Transportation equipment,"Automobiles, bodies, trailers, and parts",,4,3361–63,"['23,881', '  ']","['0 - 23', '  ']","['179', '  ']","['0 - 80', '  ']",291,,"['613', '  ']","['759', '  ']","['3,372', '  ']","['1,268', '  ']","['3,793', '  ']","['13,490 - 13,750', '  ']"
2045,r037,All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts,All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,,4,3364,"['26,383', '  ']","['29', '  ']","['56', '  ']","['95', '  ']",167,,"['211', '  ']","['205', '  ']","['706', '  ']","['1,176', '  ']","['4,626', '  ']","['19,112', 'i ']"
2045,r038,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Aircraft, aircraft engine, and aircraft parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Aircraft, aircraft engine, and aircraft parts",5,336411–13,"['24,576', 'i ']","['24', '  ']","['46', '  ']","['69', '  ']",164,,"['211', '  ']","['143', 'i ']","['546', '  ']","['415', '  ']","['3,845', '  ']","['19,112', 'i ']"
2045,r039,"All industries -> Manufacturing industries -> Transportation equipment -> Aerospace products and parts -> Guided missile, space vehicle, and related parts",All industries,Manufacturing industries,Transportation equipment,Aerospace products and parts,"Guided missile, space vehicle, and related parts",5,"336414–15, 336419","['1,807', '  ']","['5', '  ']","['10', '  ']","['26', '  ']",3,,"['0', '  ']","['62', '  ']","['161', '  ']","['761', '  ']","['781', '  ']","['0', '  ']"
2045,r040,"All industries -> Manufacturing industries -> Transportation equipment -> Military armored vehicle, tank, and tank components",All industries,Manufacturing industries,Transportation equipment,"Military armored vehicle, tank, and tank components",,4,336992,"['9', '  ']","['2', '  ']","['*', '  ']","['3', '  ']",0 - 6,,"['0 - 6', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2045,r041,All industries -> Manufacturing industries -> Transportation equipment -> Other transportation,All industries,Manufacturing industries,Transportation equipment,Other transportation,,4,other 336,"['3,018', '  ']","['0 - 23', '  ']","['18', '  ']","['0 - 80', '  ']",53 - 62,,"['152 - 161', '  ']","['103', '  ']","['173', '  ']","['432', '  ']","['0', '  ']","['1,833 - 2,093', '  ']"
2045,r042,All industries -> Manufacturing industries -> Furniture and related products,All industries,Manufacturing industries,Furniture and related products,,,3,337,"['422', '  ']","['1', '  ']","['10', '  ']","['14', '  ']",45,,"['22', '  ']","['16', '  ']","['79', '  ']","['220', '  ']","['14', '  ']","['0', '  ']"
2045,r043,All industries -> Manufacturing industries -> Miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,,,3,339,"['15,695', '  ']","['61 - 108', '  ']","['528', '  ']","['496', '  ']",828,,"['371', '  ']","['737', '  ']","['3,278', '  ']","['1,589', '  ']","['4,652', '  ']","['3,104 - 3,160', '  ']"
2045,r044,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Medical equipment and supplies,All industries,Manufacturing industries,Miscellaneous manufacturing,Medical equipment and supplies,,4,3391,"['13,589', '  ']","['62', '  ']","['438', '  ']","['375', '  ']",618,,"['240', '  ']","['558', '  ']","['2,424', '  ']","['1,282', '  ']","['4,652', '  ']","['2,939', '  ']"
2045,r045,All industries -> Manufacturing industries -> Miscellaneous manufacturing -> Other miscellaneous manufacturing,All industries,Manufacturing industries,Miscellaneous manufacturing,Other miscellaneous manufacturing,,4,3399,"['2,106', '  ']","['0 - 47', '  ']","['89', '  ']","['121', '  ']",210,,"['131', '  ']","['179', '  ']","['854', '  ']","['307', 'i ']","['0', '  ']","['164 - 220', 'i ']"
2045,r046,All industries -> Nonmanufacturing industries,All industries,Nonmanufacturing industries,,,,2,"21–23, 42–81","['142,874', '  ']","['2,123', '  ']","['4,653', '  ']","['4,651', '  ']",6902,,"['5,543', '  ']","['6,883', '  ']","['21,475', '  ']","['17,535', '  ']","['17,802', '  ']","['55,308', '  ']"
2045,r047,"All industries -> Nonmanufacturing industries -> Mining, extraction, and support activities",All industries,Nonmanufacturing industries,"Mining, extraction, and support activities",,,3,21,"['3,150', '  ']","['2', '  ']","['0 - 93', '  ']","['68', '  ']",0 - 154,,"['0 - 166', '  ']","['44', '  ']","['91', '  ']","['222', 'i ']","['1,822', '  ']","['124 - 911', '  ']"
2045,r048,All industries -> Nonmanufacturing industries -> Utilities,All industries,Nonmanufacturing industries,Utilities,,,3,22,"['317', '  ']","['0', '  ']","['11', '  ']","['*', '  ']",1,,"['*', '  ']","['6', '  ']","['48', '  ']","['11', '  ']","['115', '  ']","['126', 'i ']"
2045,r049,All industries -> Nonmanufacturing industries -> Wholesale trade,All industries,Nonmanufacturing industries,Wholesale trade,,,3,42,"['534', '  ']","['38', '  ']","['93', '  ']","['111', 'i ']",149,,"['86', 'i ']","['41', 'i ']","['11', 'i ']","['1', '  ']","['4', 'i ']","['0', '  ']"
2045,r050,All industries -> Nonmanufacturing industries -> Electronic shopping and electronic auctions,All industries,Nonmanufacturing industries,Electronic shopping and electronic auctions,,,3,454111–12,"['9,318', '  ']","['3', '  ']","['4', '  ']","['0', '  ']",26,,"['23', '  ']","['24', '  ']","['5', '  ']","['457 - 1,509', 'i ']","['0', '  ']","['7,717 - 8,779', '  ']"
2045,r051,All industries -> Nonmanufacturing industries -> Transportation and warehousing,All industries,Nonmanufacturing industries,Transportation and warehousing,,,3,48–49,"['1,147', '  ']","['4', '  ']","['1', '  ']","['2', '  ']",78,,"['3', '  ']","['634', '  ']","['45', '  ']","['0', '  ']","['25', '  ']","['356', '  ']"
2045,r052,All industries -> Nonmanufacturing industries -> Information,All industries,Nonmanufacturing industries,Information,,,3,51,"['80,252', '  ']","['571', '  ']","['1,446', '  ']","['1,394', '  ']",2472,,"['2,855', '  ']","['4,038', '  ']","['12,730', '  ']","['8,192', '  ']","['11,420', '  ']","['35,135', '  ']"
2045,r053,All industries -> Nonmanufacturing industries -> Information -> Publishing,All industries,Nonmanufacturing industries,Information,Publishing,,4,511,"['34,338', '  ']","['249', '  ']","['707', '  ']","['550', '  ']",842,,"['651', '  ']","['903', '  ']","['6,541', '  ']","['5,806', '  ']","['586', '  ']","['17,503', '  ']"
2045,r054,"All industries -> Nonmanufacturing industries -> Information -> Publishing -> Newspaper, periodical, book, and directory publishers",All industries,Nonmanufacturing industries,Information,Publishing,"Newspaper, periodical, book, and directory publishers",5,5111,"['74', '  ']","['0', '  ']","['14', 'i ']","['2', '  ']",10,,"['39', '  ']","['9', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2045,r055,All industries -> Nonmanufacturing industries -> Information -> Publishing -> Software publishers,All industries,Nonmanufacturing industries,Information,Publishing,Software publishers,5,5112,"['34,264', '  ']","['249', '  ']","['692', '  ']","['547', '  ']",833,,"['612', '  ']","['894', '  ']","['6,541', '  ']","['5,806', '  ']","['586', '  ']","['17,503', '  ']"
2045,r056,All industries -> Nonmanufacturing industries -> Information -> Telecommunications,All industries,Nonmanufacturing industries,Information,Telecommunications,,4,517,"['3,682 - 3,806', '  ']","['6', '  ']","['69', '  ']","['46', '  ']",0 - 267,,"['0 - 347', '  ']","['36', '  ']","['214', '  ']","['0', '  ']","['0 - 3,441', '  ']","['0 - 3,441', '  ']"
2045,r057,"All industries -> Nonmanufacturing industries -> Information -> Data processing, hosting, and related services",All industries,Nonmanufacturing industries,Information,"Data processing, hosting, and related services",,4,518,"['16,155', '  ']","['249', '  ']","['9 - 672', '  ']","['0 - 800', '  ']",1364,,"['1,859', '  ']","['2,852', '  ']","['4,769', '  ']","['1,508', '  ']","['0 - 3,554', '  ']","['0 - 3,554', '  ']"
2045,r058,All industries -> Nonmanufacturing industries -> Information -> Other information,All industries,Nonmanufacturing industries,Information,Other information,,4,other 51,"['25,954 - 26,077', '  ']","['66', '  ']","['0 - 663', '  ']","['0 - 800', '  ']",0 - 267,,"['0 - 347', '  ']","['246', '  ']","['1,207', '  ']","['878', '  ']","['3,838 - 10,835', '  ']","['10,636 - 17,633', '  ']"
2045,r059,All industries -> Nonmanufacturing industries -> Finance and insurance,All industries,Nonmanufacturing industries,Finance and insurance,,,3,52,"['7,616', '  ']","['53', '  ']","['21', '  ']","['30', '  ']",118,,"['118', '  ']","['139', '  ']","['1,376', '  ']","['1,601', 'i ']","['1,693', '  ']","['2,468', '  ']"
2045,r060,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,,,3,53,"['718', '  ']","['0 - 6', '  ']","['144', 'i ']","['10', '  ']",32,,"['0 - 6', '  ']","['13', '  ']","['517', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2045,r061,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Lessors of nonfinancial intangible assets (except copyrighted works),All industries,Nonmanufacturing industries,Real estate and rental and leasing,Lessors of nonfinancial intangible assets (except copyrighted works),,4,533,"['138', 'i ']","['0 - 6', '  ']","['125', 'i ']","['0 - 11', '  ']",0 - 14,i ,"['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2045,r062,All industries -> Nonmanufacturing industries -> Real estate and rental and leasing -> Other real estate and rental and leasing,All industries,Nonmanufacturing industries,Real estate and rental and leasing,Other real estate and rental and leasing,,4,other 53,"['579', '  ']","['0', '  ']","['19', '  ']","['0 - 11', '  ']",17 - 33,,"['0 - 6', '  ']","['13', '  ']","['517', '  ']","['0', '  ']","['0', '  ']","['0', '  ']"
2045,r063,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",,,3,54,"['36,922', '  ']","['1,406', '  ']","['2,768', '  ']","['2,894', '  ']",3688,,"['2,037', '  ']","['1,445', '  ']","['6,181', '  ']","['5,905', '  ']","['2,708', 'i ']","['7,889', '  ']"
2045,r064,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Architectural, engineering, and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Architectural, engineering, and related services",,4,5413,"['2,708', '  ']","['164', '  ']","['281', '  ']","['381', '  ']",493,,"['329', '  ']","['126', '  ']","['289', '  ']","['22', '  ']","['236', '  ']","['387', '  ']"
2045,r065,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Computer systems design and related services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Computer systems design and related services,,4,5415,"['13,327', '  ']","['332', '  ']","['619', '  ']","['831', '  ']",820,,"['457', '  ']","['559', '  ']","['2,601', '  ']","['451', '  ']","['2,203', 'i ']","['4,452', '  ']"
2045,r066,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,,4,5417,"['17,321', '  ']","['800', '  ']","['1,625', '  ']","['1,361', '  ']",2024,,"['873', '  ']","['300', '  ']","['2,924', '  ']","['5,392', '  ']","['174', '  ']","['1,848', '  ']"
2045,r067,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Biotechnology research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Biotechnology research and development,5,541711,"['4,449', '  ']","['231', '  ']","['373', '  ']","['290', '  ']",85,,"['140', '  ']","['0', '  ']","['1,482', '  ']","['0', '  ']","['0', '  ']","['1,848', '  ']"
2045,r068,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Physical, engineering, and life sciences (except biotechnology) research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,"Physical, engineering, and life sciences (except biotechnology) research and development",5,541712,"['11,913', '  ']","['564', '  ']","['1,240', '  ']","['1,065', '  ']",1832,,"['733', '  ']","['300', '  ']","['1,171', '  ']","['4,834', '  ']","['174', '  ']","['0', '  ']"
2045,r069,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Scientific research and development services -> Social sciences and humanities research and development",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services",Scientific research and development services,Social sciences and humanities research and development,5,541720,"['959', '  ']","['5', '  ']","['13', '  ']","['6', '  ']",107,,"['0', '  ']","['0', '  ']","['270', '  ']","['558', '  ']","['0', '  ']","['0', '  ']"
2045,r070,"All industries -> Nonmanufacturing industries -> Professional, scientific, and technical services -> Other professional, scientific, and technical services",All industries,Nonmanufacturing industries,"Professional, scientific, and technical services","Other professional, scientific, and technical services",,4,other 54,"['3,566', '  ']","['109', '  ']","['243', '  ']","['321', '  ']",351,,"['378', '  ']","['460', '  ']","['367', '  ']","['40', '  ']","['95', '  ']","['1,202', '  ']"
2045,r071,All industries -> Nonmanufacturing industries -> Health care services,All industries,Nonmanufacturing industries,Health care services,,,3,621–23,"['1,101', '  ']","['15', '  ']","['65', '  ']","['61', '  ']",189,i ,"['259', '  ']","['257', '  ']","['52', '  ']","['98', '  ']","['0', '  ']","['106', '  ']"
2045,r072,All industries -> Nonmanufacturing industries -> Other nonmanufacturing,All industries,Nonmanufacturing industries,Other nonmanufacturing,,,3,"23, 44–45 (excluding 454111–12), 55–56, 624, 71–72, 81","['1,799', '  ']","['20 - 35', '  ']","['12 - 105', '  ']","['80', '  ']",0 - 154,,"['0 - 166', '  ']","['243', '  ']","['420', '  ']","['0 - 1,044', '  ']","['17', '  ']","['0 - 1,044', '  ']"
